event_count,code_edit_count,cursor_move_count,editor_focus_count,mean_inter_event_time,std_inter_event_time,mean_edit_length,std_edit_length,large_edit_count
5,2,3,0,0.5552302291616797,0.5682187860642982,770.5,0.5,2
5,2,3,0,1.0025253018829972,1.1205860312602312,771.5,0.5,2
3,1,2,0,1.3587922500446439,1.3571461671963334,772.0,0.0,1
4,2,2,0,0.31936886099477607,0.44980118196681385,773.5,0.5,2
8,4,4,0,0.25697975007018875,0.35959721704624614,774.5,1.118033988749895,4
8,4,4,0,0.25697975007018875,0.35959721704624614,774.5,1.118033988749895,4
9,4,5,0,0.46192267711739987,0.6380890315000948,774.5,1.118033988749895,4
7,3,4,0,0.45642476389184594,0.6832945787272021,775.0,0.816496580927726,3
7,3,4,0,0.6883368333801627,0.9075982389065668,776.3333333333334,1.247219128924647,3
5,2,3,0,0.6692595416679978,0.8314912083084391,797.0,19.0,2
11,5,6,0,0.42791553335264326,0.6526699657764562,809.6,15.831613941730643,5
14,7,7,0,0.2106393717515927,0.340241105781376,812.7142857142857,14.259976815391747,7
16,8,8,0,0.24845193612078825,0.3768921817738933,813.875,13.687928075497767,8
14,7,7,0,0.23758066030075917,0.384053862445483,819.0,2.0,7
14,7,7,0,0.30787416669325185,0.5856397228852777,820.1428571428571,2.231499907401901,7
10,5,5,0,0.4519024073249764,0.6916359075018239,822.4,1.8547236990991407,5
10,5,5,0,0.4939739721723729,0.6952596073153846,824.8,1.7204650534085253,5
12,6,6,0,0.32627452655949374,0.401145823185493,826.5,1.707825127659933,6
18,9,9,0,0.25184659561251893,0.3453270078704494,828.0,2.581988897471611,9
18,9,9,0,0.2786017083288992,0.4001080108872352,829.3333333333334,3.197221015541813,9
16,8,8,0,0.24134457502514123,0.3582794859635382,829.875,2.9764702249476644,8
12,6,6,0,0.2156280227513476,0.35810275818806164,831.0,2.581988897471611,6
8,4,4,0,0.2371525357344321,0.42582233150327026,832.25,2.277608394786075,4
4,2,2,0,1.1651799445971847,1.6445002513194609,836.5,0.5,2
4,2,2,0,0.36687383335083723,0.516993952876005,838.0,1.0,2
4,2,2,0,0.36687383335083723,0.516993952876005,838.0,1.0,2
7,3,3,0,0.5088720484636724,0.7590124285379253,837.6666666666666,0.9428090415820634,3
8,3,4,0,0.6092208512127399,0.7444589840954906,837.6666666666666,0.9428090415820634,3
18,2,15,0,0.26970157843521414,0.5066066515960376,838.0,1.0,2
18,1,16,0,0.21291857355219476,0.2981388008435445,837.0,0.0,1
18,1,16,0,0.21291857355219476,0.2981388008435445,837.0,0.0,1
17,1,16,0,0.21555795310996473,0.26892095354238615,838.0,0.0,1
20,1,19,0,0.25749306581718356,0.34684071420437956,838.0,0.0,1
15,1,14,0,0.31378431538386004,0.37853854231374606,838.0,0.0,1
15,1,14,0,0.23472191666119865,0.31353017274327166,838.0,0.0,1
17,2,15,0,0.27532838279148564,0.36945628428367117,838.5,0.5,2
16,1,15,0,0.26996735831101737,0.3186255965768993,839.0,0.0,1
14,2,12,0,0.34594198717520785,0.41322898680074,839.5,0.5,2
7,2,5,0,0.5778710624823967,0.51301869568657,839.5,0.5,2
7,2,5,0,0.6819453819965323,0.5951732345671763,839.5,0.5,2
6,1,5,0,0.9288697581738233,0.6212662610735182,840.0,0.0,1
5,1,4,0,0.8619009789545089,0.6782629445758553,840.0,0.0,1
4,0,4,0,1.259646249935031,0.6351383297373953,0.0,0.0,0
4,0,4,0,1.259646249935031,0.6351383297373953,0.0,0.0,0
3,0,3,0,1.0928007499314845,0.8874728339724243,0.0,0.0,0
7,0,7,0,0.5718535068444908,0.7532767828073057,0.0,0.0,0
16,0,16,0,0.2823947277540962,0.5503800803582819,0.0,0.0,0
16,1,15,0,0.2161750583599011,0.4077089215471423,826.0,0.0,1
16,1,15,0,0.2161750583599011,0.4077089215471423,826.0,0.0,1
15,1,14,0,0.14705658637519395,0.32625058347422914,826.0,0.0,1
11,1,10,0,0.19803003752604126,0.37402150498972364,826.0,0.0,1
6,3,3,0,0.09285624995827675,0.11212116857809364,828.0,0.816496580927726,3
8,4,4,0,0.09401020248021398,0.1077377745486115,828.5,1.118033988749895,4
10,5,5,0,0.1915217268591126,0.32421439848667555,829.0,1.4142135623730951,5
11,5,6,0,0.35075226249173286,0.5681485279996152,829.0,1.4142135623730951,5
35,5,30,0,0.12896718994221268,0.3419780303636507,829.0,1.4142135623730951,5
30,2,28,0,0.14761469686596557,0.37474181498683623,830.5,0.5,2
30,2,28,0,0.1621497413785807,0.4159250204056378,824.0,7.0,2
28,1,27,0,0.10804945678898582,0.2907233457921309,817.0,0.0,1
29,2,27,0,0.16906166964742755,0.46230291757605607,817.5,0.5,2
9,4,5,0,0.5521469947416335,0.7453968176648735,818.5,1.118033988749895,4
10,5,5,0,0.3741914119778408,0.6329034614087791,819.0,1.4142135623730951,5
10,5,5,0,0.26032384723010993,0.3465940255639051,820.0,1.4142135623730951,5
10,5,5,0,0.26032384723010993,0.3465940255639051,820.0,1.4142135623730951,5
8,4,4,0,0.29637058318725656,0.37887919584793894,820.5,1.118033988749895,4
4,2,2,0,0.34620997216552496,0.4878251546010044,821.5,0.5,2
5,1,3,1,0.4388329479843378,0.4670732054617905,274.0,0.0,1
5,1,3,1,0.4388329479843378,0.4670732054617905,274.0,0.0,1
5,1,3,1,0.4388329479843378,0.4670732054617905,274.0,0.0,1
3,1,2,0,0.322606916539371,0.3210640409961343,274.0,0.0,1
4,1,3,0,1.524294652665655,1.7195430330739436,274.0,0.0,1
3,1,2,0,0.6473028333857656,0.6457919161766768,279.0,0.0,1
3,1,2,0,0.6473028333857656,0.6457919161766768,279.0,0.0,1
3,1,2,0,0.6473028333857656,0.6457919161766768,279.0,0.0,1
5,2,3,0,1.0941239374224097,1.2624186722509996,279.5,0.5,2
6,3,3,0,0.6513444835320115,1.2165127868946135,280.0,0.816496580927726,3
6,3,3,0,0.26737863328307865,0.4520839545256365,281.0,0.816496580927726,3
6,3,3,0,0.26737863328307865,0.4520839545256365,281.0,0.816496580927726,3
6,3,3,0,0.26737863328307865,0.4520839545256365,281.0,0.816496580927726,3
6,3,3,0,0.9024647084996105,1.3025858433808866,282.3333333333333,1.247219128924647,3
4,2,2,0,1.1164479861035943,1.5776316169725715,283.0,1.0,2
4,2,2,0,0.44962805540611345,0.6343317541721515,284.5,0.5,2
6,3,3,0,0.49928643330931666,0.6133526768419154,285.0,0.816496580927726,3
8,4,4,0,0.4911416368559003,0.5760427096603166,285.5,1.118033988749895,4
8,4,4,0,0.48572220826255424,0.5676237440133958,286.5,1.118033988749895,4
12,6,6,0,0.4269293181767518,0.499005450619394,287.5,1.707825127659933,6
12,6,6,0,0.37309772724455054,0.4477940371982505,288.5,1.707825127659933,6
10,5,5,0,0.3513998982186119,0.4399146195516981,289.0,1.4142135623730951,5
8,4,4,0,0.2648337202678834,0.30541292053610175,289.5,1.118033988749895,4
6,3,3,0,0.23447129167616368,0.28567373517176226,290.0,0.816496580927726,3
4,2,2,0,0.6265795137733221,0.8837177901270153,298.0,1.0,2
10,5,5,0,0.39836833336287075,0.6093777003950842,299.8,1.7204650534085253,5
10,5,5,0,0.39836833336287075,0.6093777003950842,299.8,1.7204650534085253,5
9,4,5,0,0.3934351250063628,0.51066556530638,300.5,1.118033988749895,4
9,4,5,0,0.3934351250063628,0.51066556530638,300.5,1.118033988749895,4
7,3,4,0,0.3589296179513137,0.5109838932507175,301.0,0.816496580927726,3
7,3,4,0,0.5825910346272091,1.1108187203873565,304.0,0.816496580927726,3
16,6,7,0,0.3074349860971173,0.7568514248707986,303.5,0.9574271077563381,6
17,7,7,0,0.1458513984689489,0.2411527518800548,303.42857142857144,0.9035079029052513,7
19,8,8,0,0.14643028011131617,0.232792745128316,303.5,0.8660254037844386,8
19,8,8,0,0.14643028011131617,0.232792745128316,303.5,0.8660254037844386,8
17,7,7,0,0.2739607995026745,0.5649299835051312,303.85714285714283,1.2453996981544782,7
11,5,6,0,0.3994513750076294,0.66797171845588,305.0,1.4142135623730951,5
11,5,6,0,0.47986958343535663,0.6990075731582859,306.2,1.7204650534085253,5
11,5,6,0,0.2867280958220363,0.36403957215866783,310.0,6.6332495807108,5
11,5,6,0,0.2867280958220363,0.36403957215866783,310.0,6.6332495807108,5
7,3,4,0,0.34844047917673987,0.4124425186429069,313.0,7.118052168020874,3
4,2,2,0,0.11389313886562984,0.15956812220667188,316.0,7.0,2
4,2,2,0,0.07549308333545923,0.10462820431575892,324.5,0.5,2
4,2,2,0,0.07549308333545923,0.10462820431575892,324.5,0.5,2
4,2,2,0,0.07549308333545923,0.10462820431575892,324.5,0.5,2
10,4,4,0,0.4414130510348413,1.090173379800922,324.0,0.7071067811865476,4
8,3,3,0,0.5354508749608483,1.2184898568350764,324.0,0.816496580927726,3
6,2,2,0,0.046436858363449574,0.09012843329915075,323.5,0.5,2
6,2,2,0,0.046436858363449574,0.09012843329915075,323.5,0.5,2
6,2,2,0,0.046436858363449574,0.09012843329915075,323.5,0.5,2
6,2,4,0,0.40917930006980896,0.5584866629423993,316.5,0.5,2
6,2,4,0,0.40917930006980896,0.5584866629423993,316.5,0.5,2
7,2,5,0,0.6845304028441509,0.7993834767488079,316.5,0.5,2
7,2,5,0,0.7072201458116373,0.7928099472312019,316.5,0.5,2
6,2,4,0,0.55108697488904,0.7797382461700976,316.5,0.5,2
4,2,2,0,0.04298262484371662,0.05844034054648948,318.5,0.5,2
6,3,3,0,0.32301744986325504,0.5828740277050427,319.3333333333333,1.247219128924647,3
6,3,3,0,0.32301744986325504,0.5828740277050427,319.3333333333333,1.247219128924647,3
6,3,3,0,0.32301744986325504,0.5828740277050427,319.3333333333333,1.247219128924647,3
6,3,3,0,0.32301744986325504,0.5828740277050427,319.3333333333333,1.247219128924647,3
6,3,3,0,0.807490516640246,1.3582284411514063,322.0,0.816496580927726,3
6,3,3,0,0.21110955830663442,0.25709105478071065,323.0,0.816496580927726,3
10,5,5,0,0.24677815277957255,0.2777965091865903,324.4,1.8547236990991407,5
11,5,6,0,0.34811932072043417,0.4023482339232908,324.4,1.8547236990991407,5
11,5,6,0,0.34811932072043417,0.4023482339232908,324.4,1.8547236990991407,5
13,6,7,0,0.34972718396844965,0.47934546333237515,327.3333333333333,1.9720265943665387,6
13,6,7,0,0.33598644790860516,0.47255133527320486,328.5,1.707825127659933,6
9,4,5,0,0.28346222930122167,0.4404098777580576,329.5,1.118033988749895,4
10,5,5,0,0.4061202963607179,0.844623895946354,330.2,1.7204650534085253,5
10,5,5,0,0.4061202963607179,0.844623895946354,330.2,1.7204650534085253,5
4,2,2,0,0.9184391526505351,1.2971046994291515,332.0,1.0,2
5,2,2,0,0.6485320730134845,1.1205399727742171,332.0,1.0,2
7,3,3,0,0.5700049721635878,0.9517599275855522,332.3333333333333,0.9428090415820634,3
7,3,3,0,0.42721834732219577,0.6566355316663435,332.6666666666667,1.247219128924647,3
7,3,3,0,0.42721834732219577,0.6566355316663435,332.6666666666667,1.247219128924647,3
7,3,3,0,0.42721834732219577,0.6566355316663435,332.6666666666667,1.247219128924647,3
4,2,2,0,0.5784258196751276,0.8162269359875756,333.5,0.5,2
4,1,3,0,0.7199449026957154,0.7809400235516495,336.0,0.0,1
6,2,4,0,0.5515994749963283,0.6662008690222386,347.0,11.0,2
6,2,4,0,0.5515994749963283,0.6662008690222386,347.0,11.0,2
4,2,2,0,0.20014836080372334,0.280292141658908,347.0,11.0,2
5,2,3,0,1.083882312523201,1.5497999405639349,347.0,11.0,2
5,2,3,0,1.1367724167648703,1.535969720376433,356.5,1.5,2
3,1,2,0,0.40519197890534997,0.4041043114848435,355.0,0.0,1
7,3,4,0,0.4886211804114282,0.656089689185941,356.0,0.816496580927726,3
9,4,5,0,0.45884143747389317,0.5994197152469665,357.5,2.692582403567252,4
8,4,4,0,0.40877645848585026,0.6249648951779997,357.5,2.692582403567252,4
6,3,3,0,0.2108044669032097,0.2893961430448334,358.3333333333333,2.6246692913372702,3
6,3,3,0,0.2108044669032097,0.2893961430448334,358.3333333333333,2.6246692913372702,3
6,3,3,0,0.7663333082571626,1.435879407412719,363.0,0.816496580927726,3
6,3,3,0,0.22470865845680238,0.35894381987700186,364.0,0.816496580927726,3
6,3,3,0,0.22470865845680238,0.35894381987700186,364.0,0.816496580927726,3
6,3,3,0,0.22470865845680238,0.35894381987700186,364.0,0.816496580927726,3
15,6,6,0,0.3294541517804776,0.7830756650050311,363.5,0.9574271077563381,6
23,8,8,0,0.20122689584439452,0.6230229170460677,361.5,2.29128784747792,8
33,11,11,0,0.07586381898727268,0.11352683501941377,358.72727272727275,3.670296225124791,11
39,13,13,0,0.08131343091985113,0.12431479663696715,356.84615384615387,5.558723620042975,13
39,13,13,0,0.08131343091985113,0.12431479663696715,356.84615384615387,5.558723620042975,13
31,10,11,0,0.15300329448655248,0.39119381341448795,355.0,5.019960159204453,10
21,6,9,0,0.2375905374996364,0.4819848160068457,352.0,4.320493798938574,6
11,3,6,0,0.4579549374990165,0.641934198765084,349.3333333333333,4.027681991198191,3
5,1,4,0,0.4954240624792874,0.3320815197101795,355.0,0.0,1
7,2,5,0,0.6929321874243518,0.7383552900157192,355.5,0.5,2
12,5,7,0,0.37527942047877744,0.6191453154158495,357.0,1.4142135623730951,5
12,6,6,0,0.31109513249248266,0.6118323319217918,357.8333333333333,2.266911751455907,6
16,8,8,0,0.19172067772597073,0.28127176120165176,360.5,3.2015621187164243,8
18,8,10,0,0.22979604655548053,0.29525269771232826,360.5,3.2015621187164243,8
16,7,9,0,0.24219876391192277,0.30828757737107115,361.14285714285717,2.899683304312063,7
13,5,8,0,0.3937584237040331,0.4704846826240752,366.4,5.885575587824865,5
11,4,7,0,0.3681794292293489,0.4554800912826652,367.5,6.103277807866851,4
9,3,6,0,0.48794335417915136,0.5738399042945962,379.0,0.816496580927726,3
9,4,5,0,0.3494241093285382,0.4557902474906457,380.5,2.692582403567252,4
11,5,6,0,0.4589258416555822,0.6117229106295823,381.6,3.2619012860600183,5
14,7,7,0,0.269140532025351,0.48009489140943973,384.85714285714283,3.602720060833855,7
16,8,8,0,0.3093694583823284,0.5035376195069302,385.5,3.774917217635375,8
12,6,6,0,0.3408454924991185,0.5601561242536205,387.5,1.707825127659933,6
10,5,5,0,0.21736898614714542,0.3487713343399967,388.0,1.4142135623730951,5
14,4,10,0,0.3778433141370232,0.6551818662389836,388.5,1.118033988749895,4
13,1,12,0,0.3189440035105993,0.6367680573126254,390.0,0.0,1
12,0,12,0,0.18981693947518413,0.19172412712783338,0.0,0.0,0
12,0,12,0,0.18981693947518413,0.19172412712783338,0.0,0.0,0
14,1,13,0,0.37198878530986035,0.7096372862418264,403.0,0.0,1
8,1,7,0,0.5599164105951786,0.9154952258019126,403.0,0.0,1
4,1,3,0,1.5000069585318367,1.1350172293776346,403.0,0.0,1
3,1,2,0,0.8766192295588553,0.8755337712354958,403.0,0.0,1
7,3,4,0,0.6132748541422188,0.7892819521337617,404.0,0.816496580927726,3
7,3,4,0,0.48515860410407186,0.6428011796412342,405.3333333333333,1.247219128924647,3
7,3,4,0,0.48515860410407186,0.6428011796412342,405.3333333333333,1.247219128924647,3
10,5,5,0,0.3348244305493103,0.5075305668528394,406.6,1.8547236990991407,5
12,6,6,0,0.37950233717195014,0.5298544543386215,407.8333333333333,3.2360813064912666,6
8,4,4,0,0.4227781607104199,0.5857694782677599,409.5,2.692582403567252,4
6,3,3,0,0.2939383666962385,0.4483637401335676,410.3333333333333,2.6246692913372702,3
6,3,3,0,0.2939383666962385,0.4483637401335676,410.3333333333333,2.6246692913372702,3
13,4,5,0,0.19616922922432423,0.4683509111127657,411.5,1.118033988749895,4
31,10,11,0,0.10894179167225956,0.31253712677996365,408.5,2.8722813232690143,10
43,14,15,0,0.10006509424142894,0.27080663965654966,405.2142857142857,6.212643461161295,14
42,14,14,0,0.061456204255724824,0.11188286981489348,405.2142857142857,6.212643461161295,14
42,14,14,0,0.061456204255724824,0.11188286981489348,405.2142857142857,6.212643461161295,14
30,10,10,0,0.060970242777518155,0.10040520043362657,402.7,5.604462507680822,10
12,4,4,0,0.06648606434464455,0.10632207254485959,397.0,4.47213595499958,4
5,1,3,0,0.7679674478713423,0.8538236725902866,390.0,0.0,1
7,2,4,0,0.6969723819444577,0.7733751957239213,396.5,6.5,2
6,2,3,0,0.42301538344472644,0.5171232056979516,396.5,6.5,2
8,3,4,0,0.6673172084348542,0.8977171892252122,399.0,6.377042156569663,3
9,4,4,0,0.4876558699179441,0.8591742785605467,400.5,6.103277807866851,4
6,3,3,0,0.5579517168924213,1.0023205559449724,404.0,0.816496580927726,3
6,3,3,0,0.4232001999393106,0.7347013556996048,406.0,2.160246899469287,3
6,3,3,0,0.4232001999393106,0.7347013556996048,406.0,2.160246899469287,3
4,2,2,0,0.6280441250031193,0.886564700981407,407.0,2.0,2
8,4,4,0,0.6473451131688697,1.3873786651581468,410.5,1.118033988749895,4
6,3,3,0,0.09939293339848518,0.13280824145604977,411.0,0.816496580927726,3
6,3,3,0,0.09939293339848518,0.13280824145604977,411.0,0.816496580927726,3
10,5,5,0,0.4087714352127578,0.9265631867986542,412.0,1.4142135623730951,5
12,6,6,0,0.3801989166743376,0.8470610661427114,413.1666666666667,2.9107081994288304,6
8,4,4,0,0.26540361318205086,0.411349261221247,416.5,3.0413812651491097,4
9,4,5,0,0.3842628645943478,0.49694047872245095,416.5,3.0413812651491097,4
10,4,6,0,0.41011573612276053,0.47419187685931546,416.5,3.0413812651491097,4
9,3,5,0,0.5645589114865288,0.6068710885476706,419.3333333333333,0.4714045207910317,3
7,2,4,0,0.5555838194365302,0.6119957386826975,419.5,0.5,2
5,1,3,0,0.5289487501140684,0.6125341951633794,419.0,0.0,1
4,1,2,0,0.49961876403540373,0.7048568611137299,419.0,0.0,1
3,1,1,0,0.0012097498401999474,0.00039458274841308594,419.0,0.0,1
7,0,7,0,0.11004667372132342,0.13062970933701604,0.0,0.0,0
11,0,11,0,0.15616056676954032,0.22955097774131933,0.0,0.0,0
14,0,14,0,0.1524266186528481,0.20335484508527155,0.0,0.0,0
15,0,15,0,0.20806185714900494,0.2804247322028964,0.0,0.0,0
15,0,15,0,0.20806185714900494,0.2804247322028964,0.0,0.0,0
8,0,8,0,0.3188359701473798,0.34224424252672364,0.0,0.0,0
5,0,5,0,1.0612087605986744,1.2322794482712784,0.0,0.0,0
6,2,4,0,0.6773792166262865,0.8605182668469403,424.5,0.5,2
8,3,5,0,0.5621495535597205,0.7637652143561139,452.3333333333333,39.36439451529206,3
7,3,4,0,0.27950549327457946,0.34834829228214603,452.3333333333333,39.36439451529206,3
7,3,4,0,0.27950549327457946,0.34834829228214603,452.3333333333333,39.36439451529206,3
6,3,3,0,0.15011772513389587,0.2125292262642981,452.3333333333333,39.36439451529206,3
4,1,3,0,1.4413669028629859,1.7513934010804764,508.0,0.0,1
5,1,3,0,0.3580131980124861,0.414379665955488,483.0,0.0,1
5,1,3,0,0.3580131980124861,0.414379665955488,483.0,0.0,1
5,1,3,0,0.3580131980124861,0.414379665955488,483.0,0.0,1
5,1,3,0,0.3580131980124861,0.414379665955488,483.0,0.0,1
3,1,1,0,0.0014744787476956844,0.0005926867015659809,483.0,0.0,1
3,1,2,0,0.5535366041585803,0.5518470630049706,496.0,0.0,1
7,3,4,0,0.321069513913244,0.414564437079784,497.0,0.816496580927726,3
7,3,4,0,0.321069513913244,0.414564437079784,497.0,0.816496580927726,3
9,4,5,0,0.4394375103292987,0.5730342872350549,497.75,1.479019945774904,4
8,4,4,0,0.34430234506726265,0.5503384897740591,497.75,1.479019945774904,4
6,3,3,0,0.35659496653825046,0.6201488442775279,498.3333333333333,1.247219128924647,3
6,3,3,0,0.5961495168507099,1.0995179018969166,501.0,0.816496580927726,3
6,3,3,0,0.5961495168507099,1.0995179018969166,501.0,0.816496580927726,3
6,3,3,0,0.43933089151978494,0.7865449628647805,503.0,2.160246899469287,3
6,3,3,0,0.43933089151978494,0.7865449628647805,503.0,2.160246899469287,3
8,4,4,0,0.57697061901646,0.8550634072655293,504.0,2.5495097567963922,4
4,2,2,0,0.6145470002666116,0.8673474567282365,506.5,0.5,2
6,3,3,0,0.9052775500342249,1.1387396281078137,507.0,0.816496580927726,3
6,3,3,0,0.6284775083884597,1.041683146762189,508.0,0.816496580927726,3
10,5,5,0,0.4615294861917694,0.8211566179277873,509.0,1.4142135623730951,5
10,5,5,0,0.24475859250459406,0.2961238658009601,510.8,2.7856776554368237,5
12,5,7,0,0.3516344734552232,0.41104018271636655,510.8,2.7856776554368237,5
11,4,7,0,0.3929639957845211,0.4166169300464484,511.5,2.692582403567252,4
13,5,8,0,0.3900432916513334,0.4162807169037461,520.6,14.022838514366484,5
9,3,6,0,0.45474043232388794,0.4501095850877108,527.3333333333334,14.636332266733433,3
25,2,23,0,0.1831857586900393,0.35687445497819115,533.0,15.0,2
25,2,23,0,0.1577071736489112,0.34933849008946816,533.0,15.0,2
26,3,23,0,0.16440982662141324,0.37628378388445644,527.0,14.89966442575134,3
23,1,22,0,0.1323664223944599,0.3000696583482171,515.0,0.0,1
28,3,24,0,0.16593905555567257,0.3423404285210866,520.0,7.788880963698615,3
12,4,7,0,0.4375195530327884,0.5165052460268692,527.0,13.874436925511608,4
10,4,5,0,0.39460532863934833,0.48644396109662896,527.0,13.874436925511608,4
8,3,4,0,0.38317127366151127,0.5001423314402699,531.0,13.880441875771343,3
13,3,9,0,0.38085652080674964,0.6944904989660802,531.0,13.880441875771343,3
11,1,10,0,0.3738530416041613,0.7103780035423694,548.0,0.0,1
9,0,9,0,0.16048753634095192,0.165976719046409,0.0,0.0,0
9,0,9,0,0.16048753634095192,0.165976719046409,0.0,0.0,0
10,0,10,0,0.42222737500237095,0.7566698734428151,0.0,0.0,0
12,0,12,0,0.4531138295477087,0.73161061051485,0.0,0.0,0
13,0,13,0,0.2196228471584618,0.30803117575938344,0.0,0.0,0
13,0,13,0,0.2196228471584618,0.30803117575938344,0.0,0.0,0
13,0,13,0,0.2196228471584618,0.30803117575938344,0.0,0.0,0
12,0,12,0,0.1319709772413427,0.1063708022484552,0.0,0.0,0
10,2,6,0,0.5370382221622599,1.0647338614909179,490.5,0.5,2
8,3,3,0,0.2046184821852616,0.3225342789415054,513.3333333333334,32.293790252754306,3
8,3,3,0,0.2046184821852616,0.3225342789415054,513.3333333333334,32.293790252754306,3
8,3,3,0,0.2046184821852616,0.3225342789415054,513.3333333333334,32.293790252754306,3
8,3,3,0,0.2046184821852616,0.3225342789415054,513.3333333333334,32.293790252754306,3
4,1,2,1,0.5548867636049787,0.7819017495156354,289.0,0.0,1
4,1,2,1,0.5548867636049787,0.7819017495156354,289.0,0.0,1
10,4,5,1,0.45169617587493527,0.749352393755467,290.5,1.118033988749895,4
8,4,4,0,0.3430951607546636,0.6874609712578174,290.5,1.118033988749895,4
8,4,4,0,0.3430951607546636,0.6874609712578174,290.5,1.118033988749895,4
6,3,3,0,0.07718399167060852,0.09324502376221087,291.0,0.816496580927726,3
6,3,3,0,0.07718399167060852,0.09324502376221087,291.0,0.816496580927726,3
3,1,1,0,0.0029713124968111515,0.00021914532408118248,294.0,0.0,1
9,4,4,0,0.15649952611420304,0.24177095303827734,295.5,1.118033988749895,4
9,4,4,0,0.15649952611420304,0.24177095303827734,295.5,1.118033988749895,4
9,4,4,0,0.15649952611420304,0.24177095303827734,295.5,1.118033988749895,4
9,4,4,0,0.15649952611420304,0.24177095303827734,295.5,1.118033988749895,4
6,3,3,0,0.10660730842500925,0.14023246191424277,296.0,0.816496580927726,3
6,3,3,0,0.12079126667231321,0.1471508950289314,299.0,0.816496580927726,3
8,4,4,0,0.19296470231243543,0.2609107744195473,299.5,1.118033988749895,4
8,4,4,0,0.19296470231243543,0.2609107744195473,299.5,1.118033988749895,4
8,4,4,0,0.19296470231243543,0.2609107744195473,299.5,1.118033988749895,4
6,3,3,0,0.20542479157447815,0.29056964424727716,300.0,0.816496580927726,3
3,1,2,0,1.9300755001604557,1.9286692086607218,303.0,0.0,1
5,2,3,0,1.097521843854338,1.6086476678710073,310.0,7.0,2
4,2,2,0,0.17711422219872475,0.24845321314512767,310.0,7.0,2
4,2,2,0,0.17711422219872475,0.24845321314512767,310.0,7.0,2
4,2,2,0,0.17711422219872475,0.24845321314512767,310.0,7.0,2
11,3,5,0,0.30600619995966555,0.6183367650361828,307.0,0.816496580927726,3
20,6,8,0,0.1917211952080068,0.46867277408167946,305.5,1.707825127659933,6
22,7,8,0,0.10730721424555495,0.19039736847319047,305.0,2.0,7
24,8,9,0,0.135332103251763,0.2394339464736558,304.75,1.984313483298443,8
25,9,9,0,0.17835585761349648,0.39176494706797943,304.6666666666667,1.8856180831641267,9
20,8,8,0,0.23228119078435397,0.4353391160655647,304.0,1.224744871391589,8
13,6,6,0,0.39761620480567217,0.5974455017345287,304.5,1.707825127659933,6
12,6,6,0,0.40017590527846053,0.5972466554692982,305.5,1.707825127659933,6
14,7,7,0,0.3173765448423532,0.4305432502680469,307.0,2.0,7
12,6,6,0,0.3556482613256032,0.4555524079038895,307.5,1.707825127659933,6
8,4,4,0,0.2802465297281742,0.3308035373332806,308.5,1.118033988749895,4
6,3,3,0,0.2938996581360698,0.3584321699710735,309.0,0.816496580927726,3
4,2,2,0,0.24974273579816023,0.35110495341936837,309.5,0.5,2
3,1,1,0,0.001302562654018402,0.00034827087074518204,309.0,0.0,1
3,1,1,0,0.001302562654018402,0.00034827087074518204,309.0,0.0,1
9,4,4,0,0.2288603907218203,0.43886843821489224,310.5,1.118033988749895,4
11,5,5,0,0.2918197249993682,0.4783186865645976,311.0,1.4142135623730951,5
15,7,7,0,0.28058674106640474,0.43097349081043956,312.0,2.0,7
16,8,8,0,0.22420039450128873,0.3193551076226098,313.5,2.29128784747792,8
17,8,9,0,0.2589169504935853,0.3371825075035063,313.5,2.29128784747792,8
12,5,7,0,0.35825705308128486,0.428456473537257,315.0,1.4142135623730951,5
11,4,7,0,0.4035166958346963,0.4404642392832001,315.5,1.118033988749895,4
8,2,6,0,0.5813166726646679,0.4934640497371091,316.5,0.5,2
6,1,5,0,0.7390183418989181,0.4529918494004445,326.0,0.0,1
7,2,5,0,0.7212788470399877,0.6757929691104053,326.5,0.5,2
10,4,6,0,0.4865098888468411,0.6325758020893444,327.75,1.479019945774904,4
9,4,5,0,0.4210445884382352,0.6415604519796233,327.75,1.479019945774904,4
8,4,4,0,0.40044458928917137,0.6833775729333222,327.75,1.479019945774904,4
6,3,3,0,0.1636658249422908,0.25387582747053405,328.3333333333333,1.247219128924647,3
4,2,2,0,0.2196485692014297,0.3090904061320097,329.0,1.0,2
4,2,2,0,0.06381401388595502,0.08835849739297609,331.5,0.5,2
6,3,3,0,0.08420820832252503,0.10212986086554847,332.0,0.816496580927726,3
6,3,3,0,0.08420820832252503,0.10212986086554847,332.0,0.816496580927726,3
6,3,3,0,0.08420820832252503,0.10212986086554847,332.0,0.816496580927726,3
8,4,4,0,0.5029681903709259,1.0636818654836906,332.5,1.118033988749895,4
4,2,2,0,1.033791138480107,1.4602506009149072,333.5,0.5,2
4,2,2,0,0.9344770973548293,1.3199810748023992,334.5,0.5,2
12,6,6,0,0.4198552727360617,0.8245822856001513,336.5,1.707825127659933,6
12,6,6,0,0.23799299618059938,0.38003968180441156,337.5,1.707825127659933,6
17,8,8,0,0.24600701563758776,0.3684081163165084,338.0,1.7320508075688772,8
17,8,8,0,0.24600701563758776,0.3684081163165084,338.0,1.7320508075688772,8
17,7,9,0,0.24087349738692865,0.33421580237998705,338.42857142857144,1.3997084244475302,7
10,3,6,0,0.37290994440101916,0.41307871923321154,339.6666666666667,0.4714045207910317,3
12,4,7,0,0.3995162348516963,0.4674227614941016,346.25,10.304731922762475,4
